timestamp,bs_id,connected_vehicles,packets_sent,packets_received,avg_rssi,avg_snr,utilization
351.0,12492308041,0,0,0,0.0,0.0,1.1150843276991072e-05
351.0,12492308046,0,0,0,0.0,0.0,1.1005081229421644e-05
351.0,12492308047,0,0,0,0.0,0.0,1.1502738584870448e-05
351.0,12492308048,0,0,0,0.0,0.0,1.162481734363823e-05
351.0,12492308061,0,0,0,0.0,0.0,1.1260718221184751e-05
351.0,12492308063,0,0,0,0.0,0.0,1.092281174123194e-05
351.0,12492308064,0,0,0,0.0,0.0,1.1597921274061463e-05
351.0,12492308147,0,0,0,0.0,0.0,1.1044480767156039e-05
351.0,12492308150,0,0,0,0.0,0.0,1.1381823033581575e-05
351.0,12612408133,0,0,0,0.0,0.0,1.0618927106395254e-05
351.0,12625079624,0,0,0,0.0,0.0,1.0624568304141629e-05
351.0,13072765088,0,0,0,0.0,0.0,1.0836874441422869e-05
351.0,13072765092,0,0,0,0.0,0.0,1.144212070913997e-05
351.0,13072765094,0,0,0,0.0,0.0,1.0789932187008065e-05
351.0,17327106,0,0,0,0.0,0.0,1.0847963790771727e-05
351.0,1835344809,0,0,0,0.0,0.0,1.0577000895412688e-05
351.0,248839215,0,0,0,0.0,0.0,1.0774473271596513e-05
351.0,249075973,0,0,0,0.0,0.0,1.0357963807784353e-05
351.0,364626139,0,0,0,0.0,0.0,1.111440950801151e-05
351.0,4582284826,0,0,0,0.0,0.0,1.0395378228808626e-05
351.0,4872132537,0,0,0,0.0,0.0,1.1215872357994535e-05
351.0,493556454,0,0,0,0.0,0.0,1.0726779000720798e-05
351.0,5346843788,0,0,0,0.0,0.0,1.1264965237862534e-05
351.0,5354313548,0,0,0,0.0,0.0,1.0548910537329144e-05
351.0,699576768,0,0,0,0.0,0.0,1.0586573027894735e-05
351.0,699576794,0,0,0,0.0,0.0,1.033323708960382e-05
351.0,7287518216,0,0,0,0.0,0.0,1.0641460456264562e-05
352.0,1070314190,0,0,0,0.0,0.0,5.585501029573828e-05
352.0,11294646345,0,0,0,0.0,0.0,1.6835998070156328e-05
352.0,11294646347,0,0,0,0.0,0.0,1.5006472697199806e-05
352.0,11294646352,0,0,0,0.0,0.0,1.3272771657946604e-05
352.0,11294646355,0,0,0,0.0,0.0,1.2652239741363292e-05
352.0,11302971567,0,0,0,0.0,0.0,1.2191152435465738e-05
352.0,11302992907,0,0,0,0.0,0.0,1.1524293622538225e-05
352.0,11302992908,0,0,0,0.0,0.0,1.292692372051577e-05
352.0,11302992909,0,0,0,0.0,0.0,1.2520854069367567e-05
352.0,11302992910,0,0,0,0.0,0.0,1.2085888269342362e-05
352.0,11303526456,0,0,0,0.0,0.0,1.2271060243370425e-05
352.0,11303526457,0,0,0,0.0,0.0,1.1861789191302946e-05
352.0,11303526458,0,0,0,0.0,0.0,1.1551316340309523e-05
352.0,1148895344,0,0,0,0.0,0.0,1.1319227016652221e-05
352.0,12123831581,0,0,0,0.0,0.0,1.1139214412757134e-05
352.0,12123831582,0,0,0,0.0,0.0,1.1811280838418265e-05
352.0,12123831583,0,0,0,0.0,0.0,1.2016816507462877e-05
352.0,12123831584,0,0,0,0.0,0.0,1.173264244363872e-05
352.0,12459218189,0,0,0,0.0,0.0,1.152380999957011e-05
352.0,12459243351,0,0,0,0.0,0.0,1.1416282938305169e-05
352.0,12459243352,0,0,0,0.0,0.0,1.1111435617183895e-05
352.0,12492308032,0,0,0,0.0,0.0,1.129947316785815e-05
352.0,12492308040,0,0,0,0.0,0.0,1.1084866721788721e-05
352.0,12492308041,0,0,0,0.0,0.0,1.1131030530942074e-05
